id_registro,empresa,departamento,produto_original,produto_normalizado,codigo_produto,codigo_valido,quantidade,unidade,quantidade_base,unidade_base,embalagem_original,preco,preco_publico,pagina_catalogo,data_referencia,metodo_extracao,qualidade_extracao,status_validacao,link_produto,fonte
1938,Fortali Distribuidora,Confeitaria,CHOCOLATE CRUNCH NESTLÉ 80G,CHOCOLATE CRUNCH NESTLE 80G,28873,Sim,80.0,G,80.0,G,80G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-crunch-nestle-80g-28873-1,https://www.fortali.com.br/confeitaria?page=91
1939,Fortali Distribuidora,Confeitaria,CHOC SERENATA DE AMOR NESTLE TABLETE 80G,CHOC SERENATA DE AMOR NESTLE TABLETE 80G,28874,Sim,80.0,G,80.0,G,80G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/choc-serenata-de-amor-nestle-tablete-80g-28874-1,https://www.fortali.com.br/confeitaria?page=91
1940,Fortali Distribuidora,Confeitaria,CHOC ALPINO 41% DARK MILK TABLETE 85G,CHOC ALPINO 41% DARK MILK TABLETE 85G,28875,Sim,85.0,G,85.0,G,85G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/choc-alpino-41-dark-milk-tablete-85g-28875-1,https://www.fortali.com.br/confeitaria?page=91
1941,Fortali Distribuidora,Confeitaria,CHOC ALPINO 51% DARK MILK TABLETE 85G,CHOC ALPINO 51% DARK MILK TABLETE 85G,28876,Sim,85.0,G,85.0,G,85G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/choc-alpino-51-dark-milk-tablete-85g-28876-1,https://www.fortali.com.br/confeitaria?page=91
1942,Fortali Distribuidora,Confeitaria,CHOC ALPINO 61% DARK MILK TABLETE 85G,CHOC ALPINO 61% DARK MILK TABLETE 85G,28877,Sim,85.0,G,85.0,G,85G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/choc-alpino-61-dark-milk-tablete-85g-28877-1,https://www.fortali.com.br/confeitaria?page=91
1943,Fortali Distribuidora,Confeitaria,CHOCOLATE ALPINO NESTLÉ BLACK TOP 85G,CHOCOLATE ALPINO NESTLE BLACK TOP 85G,28878,Sim,85.0,G,85.0,G,85G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-alpino-nestle-black-top-85g-28878-1,https://www.fortali.com.br/confeitaria?page=91
1944,Fortali Distribuidora,Confeitaria,CHOCOLATE ALPINO NESTLÉ NEVADO 85G,CHOCOLATE ALPINO NESTLE NEVADO 85G,28879,Sim,85.0,G,85.0,G,85G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-alpino-nestle-nevado-85g-28879-1,https://www.fortali.com.br/confeitaria?page=91
1945,Fortali Distribuidora,Confeitaria,COR. GEL VERMELHO 30 G ARCOLOR,COR. GEL VERMELHO 30 G ARCOLOR,2888,Sim,30.0,G,30.0,G,30G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/cor-gel-vermelho-30-g-arcolor-2888-1,https://www.fortali.com.br/confeitaria?page=91
1946,Fortali Distribuidora,Confeitaria,CHOCOLATE ALPINO AO LEITE 85G,CHOCOLATE ALPINO AO LEITE 85G,28880,Sim,85.0,G,85.0,G,85G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-alpino-ao-leite-85g-28880-1,https://www.fortali.com.br/confeitaria?page=91
1947,Fortali Distribuidora,Confeitaria,CHOCOLATE PRESTÍGIO MAXI NESTLÉ 90G,CHOCOLATE PRESTIGIO MAXI NESTLE 90G,28881,Sim,90.0,G,90.0,G,90G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-prestigio-maxi-nestle-90g-28881-1,https://www.fortali.com.br/confeitaria?page=91
1948,Fortali Distribuidora,Confeitaria,CHOCOLATE CHOCOTRIO NESTLÉ 90G,CHOCOLATE CHOCOTRIO NESTLE 90G,28882,Sim,90.0,G,90.0,G,90G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-chocotrio-nestle-90g-28882-1,https://www.fortali.com.br/confeitaria?page=91
1949,Fortali Distribuidora,Confeitaria,CHOCOLATE COBERTURA BLEND NESTLE BARRA 90G,CHOCOLATE COBERTURA BLEND NESTLE BARRA 90G,28883,Sim,90.0,G,90.0,G,90G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-cobertura-blend-nestle-barra-90g-28883-1,https://www.fortali.com.br/confeitaria?page=91
1950,Fortali Distribuidora,Confeitaria,CHOCOLATE DUO COOKIE CLASSIC NESTLÉ 150G,CHOCOLATE DUO COOKIE CLASSIC NESTLE 150G,28884,Sim,150.0,G,150.0,G,150G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-duo-cookie-classic-nestle-150g-28884-1,https://www.fortali.com.br/confeitaria?page=91
1951,Fortali Distribuidora,Confeitaria,CHOCOLATE AMENDOIM CLASSIC NESTLÉ 150G,CHOCOLATE AMENDOIM CLASSIC NESTLE 150G,28885,Sim,150.0,G,150.0,G,150G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-amendoim-classic-nestle-150g-28885-1,https://www.fortali.com.br/confeitaria?page=91
1952,Fortali Distribuidora,Confeitaria,CHOCOLATE AO LEITE CLASSIC NESTLE 150G,CHOCOLATE AO LEITE CLASSIC NESTLE 150G,28886,Sim,150.0,G,150.0,G,150G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/chocolate-ao-leite-classic-nestle-150g-28886-1,https://www.fortali.com.br/confeitaria?page=91
1953,Fortali Distribuidora,Confeitaria,SOFT GEL AZUL ROYAL FLEXFEST 25G,SOFT GEL AZUL ROYAL FLEXFEST 25G,28889,Sim,25.0,G,25.0,G,25G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-azul-royal-flexfest-25g-28889-1,https://www.fortali.com.br/confeitaria?page=91
1954,Fortali Distribuidora,Confeitaria,SOFT GEL AZUL MARINHO FLEXFEST 25G,SOFT GEL AZUL MARINHO FLEXFEST 25G,28890,Sim,25.0,G,25.0,G,25G,,Não,91,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-azul-marinho-flexfest-25g-28890-1,https://www.fortali.com.br/confeitaria?page=91
1955,Fortali Distribuidora,Confeitaria,SOFT GEL AZUL JEANS FLEXFEST 25G,SOFT GEL AZUL JEANS FLEXFEST 25G,28891,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-azul-jeans-flexfest-25g-28891-1,https://www.fortali.com.br/confeitaria?page=92
1956,Fortali Distribuidora,Confeitaria,SOFT GEL AZUL TIFFANY FLEXFEST 25G,SOFT GEL AZUL TIFFANY FLEXFEST 25G,28892,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-azul-tiffany-flexfest-25g-28892-1,https://www.fortali.com.br/confeitaria?page=92
1957,Fortali Distribuidora,Confeitaria,SOFT GEL LARANJA FLEXFEST 25G,SOFT GEL LARANJA FLEXFEST 25G,28893,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-laranja-flexfest-25g-28893-1,https://www.fortali.com.br/confeitaria?page=92
1958,Fortali Distribuidora,Confeitaria,SOFT GEL LILAS FLEXFEST 25G,SOFT GEL LILAS FLEXFEST 25G,28894,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-lilas-flexfest-25g-28894-1,https://www.fortali.com.br/confeitaria?page=92
1959,Fortali Distribuidora,Confeitaria,SOFT GEL MARRON FLEXFEST 25G,SOFT GEL MARRON FLEXFEST 25G,28895,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-marron-flexfest-25g-28895-1,https://www.fortali.com.br/confeitaria?page=92
1960,Fortali Distribuidora,Confeitaria,SOFT GEL MAGENTA FLEXFEST 25G,SOFT GEL MAGENTA FLEXFEST 25G,28896,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-magenta-flexfest-25g-28896-1,https://www.fortali.com.br/confeitaria?page=92
1961,Fortali Distribuidora,Confeitaria,SOFT GEL MARFIM FLEXFEST 25G,SOFT GEL MARFIM FLEXFEST 25G,28897,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-marfim-flexfest-25g-28897-1,https://www.fortali.com.br/confeitaria?page=92
1962,Fortali Distribuidora,Confeitaria,SOFT GEL PINK FLEXFEST 25G,SOFT GEL PINK FLEXFEST 25G,28898,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-pink-flexfest-25g-28898-1,https://www.fortali.com.br/confeitaria?page=92
1963,Fortali Distribuidora,Confeitaria,SOFT GEL PRETO FLEXFEST 25G,SOFT GEL PRETO FLEXFEST 25G,28899,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-preto-flexfest-25g-28899-1,https://www.fortali.com.br/confeitaria?page=92
1964,Fortali Distribuidora,Confeitaria,SOFT GEL ROSA FLEXFEST 25G,SOFT GEL ROSA FLEXFEST 25G,28900,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-rosa-flexfest-25g-28900-1,https://www.fortali.com.br/confeitaria?page=92
1965,Fortali Distribuidora,Confeitaria,SOFT GEL ROSA BEBE FLEXFEST 25G,SOFT GEL ROSA BEBE FLEXFEST 25G,28901,Sim,25.0,G,25.0,G,25G,,Não,92,2026-08-18 13:06:57,Web scraping,Alta,Pronto para comparar,https://www.fortali.com.br/soft-gel-rosa-bebe-flexfest-25g-28901-1,https://www.fortali.com.br/confeitaria?page=92
