empresa,categoria,produto_original,marca,codigo_produto,embalagem_caixa,pagina_catalogo,data_coleta,fonte
Casa Garcia Gourmet,Confeitaria,PO P/DECOR AZUL CLARO 10G,MAGO,849,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO AMARELO 10G,MAGO,3001,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO AZUL 10G,MAGO,3000,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO LILAS 10G,MAGO,3002,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR C/REFLEXO VERM 10G,MAGO,2999,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR COBRE 8G,MAGO,1108,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR NACAR 10G,MAGO,3003,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR NACAR 8G,MAGO,2441,CX 12,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO 50G,MAGO,1115,CX 01,51,2026-08-26 17:43:29,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO 8G,MAGO,2442,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO BRILHANTE 10G,MAGO,850,CX 01,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO ILUSAO 5G,MAGO,1326,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO ROSE 5G,MAGO,1327,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR OURO ROSE 8G,MAGO,9384,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PEROLA 10G,MAGO,2997,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PEROLA 50G,MAGO,2444,CX 01,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PEROLA 5G,MAGO,3004,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PINK 10G,MAGO,851,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRATA 10G,MAGO,2998,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRATA 8G,MAGO,2443,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRATA UNICORNIO 10G,MAGO,852,CX 12,52,2026-08-26 17:43:30,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR PRETO 10G,MAGO,853,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR ROSE 10G,MAGO,854,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECOR VERMELHO BRILHANTE 10G,MAGO,855,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ACOBREADO 3G FAB,FAB,6352,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AMARELO DAMASCO 3G FAB,FAB,6361,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AMARELO GEMA 3G FAB,FAB,6355,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL ANIS 3G FAB,FAB,6356,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL JEANS 3G FAB,FAB,6424,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL MARINHO 3G FAB,FAB,7860,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL ROYAL 3G FAB,FAB,6716,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO AZUL TIFFANY 3G FAB,FAB,6346,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO BRANCO 3G FAB,FAB,6715,CX 12,53,2026-08-26 17:43:31,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO 20G FAB,FAB,10688,CX 04,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO 40G FAB,FAB,10686,CX 04,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO 5G FAB,FAB,6350,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO ANTIGO 3G FAB,FAB,6351,CX12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO EGIPCIO 5G FAB,FAB,6345,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO DOURADO ROSE 5G FAB,FAB,6344,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO LARANJA 3G FAB,FAB,6425,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO LILAS 3G FAB,FAB,6714,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO MARROM 3G FAB,FAB,6426,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON AMARELO 5G FAB,FAB,6705,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON AZUL 5G FAB,FAB,6706,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON AZUL MARINHO 5G FAB,FAB,6707,CX 12,54,2026-08-26 17:43:32,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON LARANJA 5G FAB,FAB,6708,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON PINK 5G FAB,FAB,6709,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON ROSA 5G FAB,FAB,6710,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON ROXO 5G FAB,FAB,6711,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON VERDE 5G FAB,FAB,6712,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO NEON VERMELHO 5G FAB,FAB,6713,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PEROLADO 10G FAB,FAB,10689,CX 04,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PEROLADO 20G FAB,FAB,10687,CX 04,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PEROLADO 3G FAB,FAB,6354,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PRATEADO 3G FAB,FAB,6353,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO PRETO 3G FAB,FAB,6391,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ROSA CEREJA 3G FAB,FAB,6358,CX 12,55,2026-08-26 17:43:33,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ROSA SECO 3G FAB,FAB,6348,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO ULTRA VIOLETA 3G FAB,FAB,6387,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERDE FOLHA 3G FAB,FAB,6359,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERDE MENTA 3G FAB,FAB,6386,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO MARSALA 3G FAB,FAB,6717,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO MORANGO 3G FAB,FAB,6427,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO NATAL 3G FAB,FAB,6357,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/DECORACAO VERMELHO RUBI 3G FAB,FAB,6347,CX 12,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/PREPARO DE LIMAO 100G,MAVALERIO,2507,CX 24,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/PREPARO DE MARACUJA 100G,MAVALERIO,2506,CX 24,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PO P/PREPARO DE MORANGO 100G,MAVALERIO,2508,CX 24,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE ABACAXI 1,02KG",RICAELI,4743,CX 06,56,2026-08-26 17:43:34,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE ABACAXI 4,1KG",RICAELI,4732,CX 04,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE AMEIXA 1,02KG",RICAELI,4740,CX 06,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE AMEIXA 4,7KG",RICAELI,4730,CX 04,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE AMORA 1,02KG",RICAELI,4744,CX 06,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE FRAMBOESA 1,02KG",RICAELI,4745,CX 06,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE FRUTAS VERM 1,02KG",RICAELI,4746,CX 06,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE FRUTAS VERM 4,2KG",RICAELI,4734,CX 04,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE MARACUJA 1,02KG",RICAELI,4742,CX 06,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE MARACUJA 4,7KG",RICAELI,4731,CX 04,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE MORANGO 1,02KG",RICAELI,4741,CX 06,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"PREPARADO DE MORANGO 4,1KG",RICAELI,4736,CX 04,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PROPIONATO DE SODIO 1KG,METALLOYS,2311,SC 25,57,2026-08-26 17:43:35,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PROPIONATO DE SODIO 20KG,DIVERSOS,79179,SC 01,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,PULVERIZADOR MULTIUSO GUARANY,GUARANY,9880,CX 01,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME AMENDOIM C/PED 1,01KG",VABENE,4016,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME BOMBOM 1,01KG",VABENE,81149,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME CHOCOMALTE 1,01KG",VABENE,4098,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME CHOCOWAFER 1,01KG",VABENE,4097,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME CONFEITEIRO 1,01KG",VABENE,3788,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME LEITINHO VABENE 1,01KG",VABENE,4017,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME LEITINHO VABENE 1,05KG",VABENE,9659,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO ART CREME MORANGO 1,01KG",VABENE,81148,CX 08,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO ARTIFICIAL AMARENA MIX 3KG,MIX,80151,CX 04,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO BAUNILHA 4KG,FLEISCHMANN,233,FD 04,58,2026-08-26 17:43:37,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO BRIGADEIRO 4KG,FLEISCHMANN,235,FD 04,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CHOC AO LEITE 4KG,FLEISCHMANN,249,FD 04,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CHOC CROCANTE MIX 3KG,MIX,80161,CX 04,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CHOC LEITE C/AVELA VABENE 1,01KG",VABENE,4026,CX 06,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CHOC TRUFADO 4KG,FLEISCHMANN,236,FD 04,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CHOCOLATE 1,01KG BISNAGA AUREA",AUREA,8545,UN 01,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO COCO 4KG,FLEISCHMANN,237,FD 04,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CONF FORN BRANCO 1,01KG",MELKEN,5097,CX 08,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CONF FORN CHOC AO LEITE 1,01KG",MELKEN,5562,CX 08,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CR AMENDOIM C/ PEDACOS MIX 3KG,MIX,80167,CX 04,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CR AVELA CACAU MIX 1,01KG",MIX,80168,CX 12,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CREM GOIABA 1,01KG BISNAGA AUREA",AUREA,8544,UN 01,59,2026-08-26 17:43:38,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CREM GOIABA 2,5KG BISNAGA AUREA",AUREA,4975,CX 06,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREME DE AVELA CACAU MIX 3KG,MIX,80169,CX 04,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREME DE COCCO BIANCO MIX 3KG,MIX,80170,CX 04,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREME DE MIX LEITINHO 3KG,MIX,80176,CX 04,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREMOSO AMEIXA 4KG AUREA,AUREA,4988,CX 02,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREMOSO AMEIXA 4KG BOCARDO,BOCARDO,4857,CX 02,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREMOSO GOIABA 4KG AUREA,AUREA,4976,CX 02,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREMOSO GOIABA 4KG BOCARDO,BOCARDO,4858,CX 02,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO CREMOSO MORANGO 1,01KG AUREA",BOCARDO,4910,CX 06,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO CREMOSO MORANGO 4KG AUREA,AUREA,4969,CX 02,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,RECHEIO DOCE DE LEITE 4KG,FLEISCHMANN,246,FD 04,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO FORN CHOC AO LEITE 1,01KG",MAVALERIO,2173,CX 08,60,2026-08-26 17:43:39,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO FORN CHOC BRANCO MIX 1,01KG",MIX,80159,CX 12,61,2026-08-26 17:43:40,https://casagarciafortaleza.com.br/index.php
Casa Garcia Gourmet,Confeitaria,"RECHEIO FORN CHOC MEIO AMARGO MIX 1,01KG",MIX,80164,CX 12,61,2026-08-26 17:43:40,https://casagarciafortaleza.com.br/index.php
